Generation,Min Fitness,Max Fitness, Average Fitness
422,1562.61772629593,2595.26971259405,2534.54776063186
423,1616.08419172264,2595.26971259405,2548.41946481538
424,1557.73578205745,2595.26971259405,2539.38719227676
425,1573.86389724258,2595.26971259405,2524.94842162695
426,1603.85543634259,2595.26971259405,2531.44659238298
427,1555.41385396256,2595.26971259405,2524.70628013013
428,1573.86389724258,2595.26971259405,2539.07608361827
429,1616.43369677159,2595.26971259405,2539.82957347064
430,1562.61772629593,2595.26971259405,2556.76330252545
431,1555.41385396256,2595.26971259405,2535.23720090528
432,1562.61772629593,2595.26971259405,2549.07840406551
433,1562.61772629593,2595.26971259405,2543.36195160595
434,1573.86389724258,2595.26971259405,2533.97306862994
435,1616.43369677159,2595.26971259405,2543.84699568611
436,1573.86389724258,2595.26971259405,2535.50305052193
437,1557.73578205745,2595.26971259405,2545.1474125361
438,1562.61772629593,2595.26971259405,2525.68913349825
439,1622.84987059308,2595.26971259405,2543.92667754844
440,1573.86389724258,2595.26971259405,2544.67019174793
441,1573.86389724258,2595.26971259405,2532.18326120321
442,1573.86389724258,2595.26971259405,2533.91680878909
443,1648.53615797452,2595.26971259405,2537.73210301146
444,1555.41385396256,2595.26971259405,2536.75359238285
445,1562.61772629593,2595.26971259405,2531.55656762208
446,1573.86389724258,2595.26971259405,2525.64663115511
447,1562.61772629593,2595.26971259405,2548.37847114862
448,1555.41385396256,2595.26971259405,2535.18972641324
449,1555.41385396256,2595.26971259405,2539.41519168213
450,1557.73578205745,2595.26971259405,2533.95407471471
451,1616.43369677159,2595.26971259405,2546.15283459496
452,1555.41385396256,2595.26971259405,2522.4968838695
453,1573.86389724258,2595.26971259405,2528.24658632636
454,1603.85543634259,2595.26971259405,2537.46292093673
455,1555.41385396256,2595.26971259405,2540.5265170538
456,1562.61772629593,2595.26971259405,2534.56126029057
457,1557.73578205745,2595.26971259405,2546.53064199027
458,1555.41385396256,2595.26971259405,2534.97033935862
459,1573.86389724258,2595.26971259405,2531.23623448877
460,1557.73578205745,2595.26971259405,2554.94827247418
461,1555.41385396256,2595.26971259405,2535.05581270985
462,1555.41385396256,2595.26971259405,2536.49716151992
463,1492.97504442267,2595.26971259405,2534.90705266185
464,1557.73578205745,2595.26971259405,2540.7962907547
465,1677.26621258102,2595.26971259405,2546.44386340592
466,1555.41385396256,2595.26971259405,2532.29189162631
467,1573.86389724258,2595.26971259405,2530.98840664923
468,1689.60684079926,2595.26971259405,2535.05515850428
469,1296.09645359509,2595.26971259405,2535.03171624428
470,1557.73578205745,2595.26971259405,2531.86425405022
471,1557.73578205745,2595.26971259405,2529.44400413075
472,1562.61772629593,2595.26971259405,2544.30487836479
473,1573.86389724258,2595.26971259405,2540.37171099518
474,1616.08419172264,2595.26971259405,2531.64819593817
475,1659.21388535518,2595.26971259405,2541.3921799872
476,1557.73578205745,2595.26971259405,2531.80959445338
477,1557.73578205745,2595.26971259405,2534.41732240354
478,1557.73578205745,2595.26971259405,2540.95267983451
479,1562.61772629593,2595.26971259405,2538.90797905343
480,1557.73578205745,2595.26971259405,2533.59594456869
481,1562.61772629593,2595.26971259405,2536.2113637575
482,1557.73578205745,2595.26971259405,2533.76095446377
483,1557.73578205745,2595.26971259405,2537.23463600062
484,1573.86389724258,2595.26971259405,2541.31545369419
485,1616.08419172264,2595.26971259405,2540.75774657895
486,1555.41385396256,2595.26971259405,2542.42900303681
487,1603.85543634259,2595.26971259405,2530.93730057244
488,1557.73578205745,2595.26971259405,2540.26190999995
489,1557.73578205745,2595.26971259405,2542.60967284653
490,1646.35801497983,2595.26971259405,2548.59902521336
491,1562.61772629593,2595.26971259405,2541.27333848115
492,1622.84987059308,2595.26971259405,2536.4182019029
493,1562.61772629593,2595.26971259405,2543.74182944375
494,1648.53615797452,2595.26971259405,2541.37446101865
495,1555.41385396256,2595.26971259405,2524.16912216269
496,1557.73578205745,2595.26971259405,2526.4285708035
497,1555.41385396256,2595.26971259405,2536.27731126146
498,1573.86389724258,2595.26971259405,2533.67689282139
499,1573.86389724258,2595.26971259405,2539.96660828992
500,1573.86389724258,2595.26971259405,2537.08665260172
501,1616.08419172264,2595.26971259405,2527.08429205686
502,1573.86389724258,2595.26971259405,2534.52166699627
503,1555.41385396256,2595.26971259405,2535.14683086197
504,1555.41385396256,2595.26971259405,2531.86541276586
505,1562.61772629593,2595.26971259405,2545.16749838711
506,1562.61772629593,2595.26971259405,2546.06655885479
507,1616.08419172264,2595.26971259405,2539.09074537181
508,1616.43369677159,2595.26971259405,2546.20468272873
509,1616.43369677159,2595.26971259405,2538.39344290898
510,1616.08419172264,2595.26971259405,2544.6821667508
511,1557.73578205745,2595.26971259405,2546.76385229401
512,1573.86389724258,2595.26971259405,2537.48977462479
513,1646.35801497983,2595.26971259405,2529.99253922689
514,1562.61772629593,2595.26971259405,2533.87463816319
515,1555.41385396256,2595.26971259405,2540.27671324881
516,1557.73578205745,2595.26971259405,2543.01809216986
517,1557.73578205745,2595.26971259405,2532.70780351071
